evidence_session_id,sample_id,form_id,line_code,reporting_year,provider_availability,fns_availability,provider_presence,fns_presence,fns_okei_state,fns_okei_code,fns_normalization,scale_comparison_outcome,presence_outcome,provider_raw_sha256,fns_document_sha256,provider_shape_version,collection_tool_version,collected_at
3e34f7484501432dbf2b73c38e7c3d31,C08,balance,1600,2024,billing_ambiguous,available,not_observed,nonzero,accepted_384,384,direct_thousand,unavailable,unavailable_provider,,47711e9ab73ba5ab3f0b40cff2a1141f9a76e4e898da1072944c3f137c4da411,datanewton_finance_2026-08-23_shape_v2,company-card-v2-finance-matrix-v3,2026-08-24T00:33:40.931583Z
3e34f7484501432dbf2b73c38e7c3d31,C08,balance,1600,2025,billing_ambiguous,available,not_observed,nonzero,accepted_384,384,direct_thousand,unavailable,unavailable_provider,,47711e9ab73ba5ab3f0b40cff2a1141f9a76e4e898da1072944c3f137c4da411,datanewton_finance_2026-08-23_shape_v2,company-card-v2-finance-matrix-v3,2026-08-24T00:33:40.931583Z
3e34f7484501432dbf2b73c38e7c3d31,C08,financial_results,2100,2024,billing_ambiguous,available,not_observed,nonzero,accepted_384,384,direct_thousand,unavailable,unavailable_provider,,47711e9ab73ba5ab3f0b40cff2a1141f9a76e4e898da1072944c3f137c4da411,datanewton_finance_2026-08-23_shape_v2,company-card-v2-finance-matrix-v3,2026-08-24T00:33:40.931583Z
3e34f7484501432dbf2b73c38e7c3d31,C08,financial_results,2100,2025,billing_ambiguous,available,not_observed,nonzero,accepted_384,384,direct_thousand,unavailable,unavailable_provider,,47711e9ab73ba5ab3f0b40cff2a1141f9a76e4e898da1072944c3f137c4da411,datanewton_finance_2026-08-23_shape_v2,company-card-v2-finance-matrix-v3,2026-08-24T00:33:40.931583Z
3e34f7484501432dbf2b73c38e7c3d31,C08,financial_results,2110,2024,billing_ambiguous,available,not_observed,nonzero,accepted_384,384,direct_thousand,unavailable,unavailable_provider,,47711e9ab73ba5ab3f0b40cff2a1141f9a76e4e898da1072944c3f137c4da411,datanewton_finance_2026-08-23_shape_v2,company-card-v2-finance-matrix-v3,2026-08-24T00:33:40.931583Z
3e34f7484501432dbf2b73c38e7c3d31,C08,financial_results,2110,2025,billing_ambiguous,available,not_observed,nonzero,accepted_384,384,direct_thousand,unavailable,unavailable_provider,,47711e9ab73ba5ab3f0b40cff2a1141f9a76e4e898da1072944c3f137c4da411,datanewton_finance_2026-08-23_shape_v2,company-card-v2-finance-matrix-v3,2026-08-24T00:33:40.931583Z
3e34f7484501432dbf2b73c38e7c3d31,C08,financial_results,2200,2024,billing_ambiguous,available,not_observed,nonzero,accepted_384,384,direct_thousand,unavailable,unavailable_provider,,47711e9ab73ba5ab3f0b40cff2a1141f9a76e4e898da1072944c3f137c4da411,datanewton_finance_2026-08-23_shape_v2,company-card-v2-finance-matrix-v3,2026-08-24T00:33:40.931583Z
3e34f7484501432dbf2b73c38e7c3d31,C08,financial_results,2200,2025,billing_ambiguous,available,not_observed,nonzero,accepted_384,384,direct_thousand,unavailable,unavailable_provider,,47711e9ab73ba5ab3f0b40cff2a1141f9a76e4e898da1072944c3f137c4da411,datanewton_finance_2026-08-23_shape_v2,company-card-v2-finance-matrix-v3,2026-08-24T00:33:40.931583Z
3e34f7484501432dbf2b73c38e7c3d31,C08,financial_results,2400,2024,billing_ambiguous,available,not_observed,nonzero,accepted_384,384,direct_thousand,unavailable,unavailable_provider,,47711e9ab73ba5ab3f0b40cff2a1141f9a76e4e898da1072944c3f137c4da411,datanewton_finance_2026-08-23_shape_v2,company-card-v2-finance-matrix-v3,2026-08-24T00:33:40.931583Z
3e34f7484501432dbf2b73c38e7c3d31,C08,financial_results,2400,2025,billing_ambiguous,available,not_observed,nonzero,accepted_384,384,direct_thousand,unavailable,unavailable_provider,,47711e9ab73ba5ab3f0b40cff2a1141f9a76e4e898da1072944c3f137c4da411,datanewton_finance_2026-08-23_shape_v2,company-card-v2-finance-matrix-v3,2026-08-24T00:33:40.931583Z
